,dias,fatorec,fatorev,neuronio,interação,acc_train,acc_test,test_acum,dif_acc,sharpe,DD_Max,DD_Mean,DD_std
0,1,0.25,0.25,127,300,0.49988428604489704,0.43333333333333335,55.46882811810239,0.0665509527115637,1.5009187321656554,7.391316655508344,2.392608928513054,1.8702100987437928
0,1,0.25,0.25,127,400,0.5214070816940523,0.4395833333333333,53.325627975841634,0.08182374836071893,1.4429263542944273,7.39131665550834,2.4558768998042333,1.893346439210701
0,1,0.25,0.25,127,500,0.5410784540615599,0.44513888888888886,59.72743739302994,0.09593956517267099,1.05266487573445,11.3478541499464,3.131183471263745,2.7411393547944263
0,1,0.25,0.25,128,300,0.5056699838000462,0.44722222222222224,46.553088234549854,0.058447761577824,1.0868461413494732,8.566638176908391,2.2125026008893185,1.607277345951024
0,1,0.25,0.25,128,400,0.5181670909511688,0.45,50.995100048526346,0.06816709095116874,1.3225716164856434,7.711506796740622,1.9667111729736158,1.6764305817221603
0,1,0.25,0.25,128,500,0.5269613515389956,0.44513888888888886,46.78261983062982,0.08182246265010673,1.0851040527985163,8.622697465736309,2.0755880124415826,1.7712040172133579
0,1,0.25,0.25,129,400,0.4834529044202731,0.4444444444444444,42.300485765282396,0.03900845997582869,0.7101554766655398,11.913021065161637,2.550014468459284,2.43897369490775
0,1,0.25,0.25,129,500,0.4945614441101597,0.44027777777777777,47.09684292649647,0.05428366633238191,0.6168342687239513,15.270501434340211,2.986825621332635,3.388618798461039
0,1,0.25,0.25,130,500,0.47350150428141635,0.43472222222222223,30.128916166072138,0.03877928205919412,0.6609657576208178,9.116634506006125,3.1106997616090917,2.193533486661223
0,1,0.25,0.25,132,400,0.5003471418653089,0.44166666666666665,32.44959211730184,0.05868047519864228,0.64481686430699,10.06474672531299,2.282864596737326,1.915832411071077
0,1,0.25,0.25,132,500,0.5160842397593149,0.44305555555555554,41.64807907994442,0.07302868420375941,0.7161813622880482,11.63059562088787,2.2146165846964565,2.1320210609374466
0,1,0.25,0.25,133,400,0.48761860680398056,0.4263888888888889,32.417217410306435,0.061229717915091686,0.5743526306489117,11.288262882571289,2.933663737196781,2.5370080214047785
0,1,0.25,0.25,133,500,0.5112242536449896,0.4354166666666667,33.382144995037216,0.0758075869783229,0.6686370097256293,9.985132294347675,2.503147316790775,2.261756216171569
0,1,0.25,0.25,134,300,0.5179356630409627,0.43194444444444446,26.655673741718275,0.08599121859651826,0.5438255779169064,9.803023183948556,2.558557286893525,1.9922895595782015
0,1,0.25,0.25,136,300,0.47442721592224024,0.45069444444444445,38.05828016016884,0.02373277147779579,0.5759256210489868,13.216387244884075,4.184257700327037,3.421249190825492
0,1,0.25,0.25,136,400,0.4899328859060403,0.4583333333333333,60.69818525502439,0.03159955257270697,1.0195705908677202,11.906617511077155,2.772397279803207,2.668886915122283
0,1,0.25,0.25,136,500,0.4984957185836612,0.4576388888888889,66.26150971637882,0.040856829694772334,1.431170713070165,9.259763228976901,2.4484342252924485,2.214630298867841
0,1,0.25,0.25,138,500,0.5202499421430224,0.43680555555555556,39.97582474863656,0.08344438658746689,0.798850469141141,10.008337302878552,2.466137860158002,2.4513985871550465
0,1,0.25,0.25,139,400,0.4952557278407776,0.44305555555555554,24.79388163309008,0.05220017228522206,0.6089931584155754,8.14258133789109,2.439259101002583,1.859914648237085
0,1,0.25,0.25,139,500,0.5068271233510762,0.44513888888888886,32.801365486105304,0.0616882344621873,0.5841440461949089,11.230574273510822,2.8328592225763245,2.371559008232432
0,1,0.25,0.25,140,200,0.5216385096042583,0.4465277777777778,37.28585460950243,0.07511073182648048,0.671181418747657,11.110514554790061,3.420867796035328,2.4556500285656586
0,1,0.25,0.25,140,400,0.5681555195556585,0.44305555555555554,35.94711883114848,0.12509996400010293,0.5626552117346911,12.777672038377432,4.108235840984486,2.7868197933559244
0,1,0.25,0.25,140,500,0.5811154825271928,0.4479166666666667,44.8085078956152,0.13319881586052612,0.6577803970014736,13.624154231374824,3.6857464585261805,2.9040180567242286
0,1,0.25,0.25,142,500,0.5339041888451748,0.4354166666666667,29.387097601137427,0.09848752217850809,0.522522180908349,11.248172297700776,4.17819111630989,2.7339080772290982
0,1,0.25,0.25,143,300,0.4880814626243925,0.4409722222222222,28.060299453244866,0.047109240402170294,0.5147406950953465,10.902693228110593,2.6407512649878004,2.4806229069875965
0,1,0.25,0.25,143,400,0.5017357093265448,0.44722222222222224,37.33395750092166,0.05451348710432252,0.7590258532520294,9.837334878901727,2.1232390907557592,1.8509995984681447
0,1,0.25,0.25,143,500,0.5135385327470493,0.4534722222222222,42.71174276373666,0.06006631052482708,0.8900985481209964,9.597081773451134,2.0657733121171344,1.852307679068528
0,1,0.25,0.25,144,300,0.4968757232122194,0.4388888888888889,32.832767212139764,0.057986834323330516,0.7164184647680184,9.165807088116093,2.9149050631954077,2.1849121534201843
0,1,0.25,0.25,144,400,0.5093728303633418,0.4395833333333333,40.414283136812536,0.06978949703000847,0.9169100556800228,8.815321172770744,2.5928293937060767,1.8847972229976704
0,1,0.25,0.25,144,500,0.5223327933348761,0.4354166666666667,32.889662695648845,0.08691612666820947,0.7843840453228368,8.386112107140608,2.536131372160453,1.999016669868811
0,1,0.25,0.25,145,400,0.4691043739875029,0.44166666666666665,41.460744092920784,0.027437707320836224,0.8360304414788369,9.91847713573246,3.1199602248433633,2.572607778661877
0,1,0.25,0.25,145,500,0.4769729229345059,0.44305555555555554,40.1067742513171,0.03391736737895035,0.6755641358974184,11.873565253146342,3.559079281343285,2.7831390641056433
0,1,0.25,0.25,146,100,0.4230502198565147,0.4152777777777778,31.872897948448163,0.007772442078736896,0.593980086673019,10.731975250878712,3.2123092197956638,2.361156739887427
0,1,0.25,0.25,146,200,0.4776672066651238,0.4486111111111111,45.76270999194025,0.029056095554012673,1.1854127341459413,7.720974926916249,2.3769909252100545,1.807361989085194
0,1,0.25,0.25,146,300,0.5047442721592224,0.45208333333333334,57.709820696171086,0.052660938825889014,1.6395110266561654,7.039881984065955,1.7794887491187958,1.4221619606208835
0,1,0.25,0.25,146,400,0.5209442258736403,0.4486111111111111,53.944944653406786,0.07233311476252918,1.1329595235526213,9.522837053216449,2.118082365064106,1.8297523910394649
0,1,0.25,0.25,146,500,0.5348299004859987,0.4465277777777778,47.70827991095053,0.08830212270822085,1.170012982864286,8.155171029667862,2.0097011272833067,1.5703173136190782
0,1,0.25,0.25,147,300,0.4732700763712104,0.42986111111111114,27.88118377381987,0.04340896526009924,0.5153927134715915,10.81939385057165,2.775772426209446,2.1981269600354536
0,1,0.25,0.25,148,200,0.4834529044202731,0.43125,38.90791846458249,0.05220290442027309,0.535819207066843,14.522778560914393,3.2133136665768993,3.075540052076211
0,1,0.25,0.25,148,300,0.5172413793103449,0.44166666666666665,48.74524772889526,0.07557471264367821,0.8541215509489464,11.4141242952454,2.5379593966995975,2.3302888459448807
0,1,0.25,0.25,148,400,0.5334413330247628,0.4534722222222222,67.15215924209134,0.0799691108025406,1.1647767590646416,11.530477187064925,2.2642306754833204,2.4833244824410503
0,1,0.25,0.25,148,500,0.5491784309187688,0.44722222222222224,62.97601032777953,0.10195620869654659,1.0815003216920924,11.646045602510519,2.5283167725221762,2.76072508745851
0,1,0.25,0.25,149,400,0.5295070585512612,0.4340277777777778,30.929026315085707,0.09547928077348344,0.5855864047817438,10.563437286975056,3.2439702628612186,2.526349278580518
0,1,0.25,0.25,149,500,0.5415413098819718,0.4354166666666667,32.005543075969435,0.10612464321530513,0.6044384396520441,10.590174607159003,2.9147668172959724,2.326684753629634
0,1,0.25,0.25,150,400,0.4887757463550104,0.44027777777777777,29.889252517963193,0.04849796857723265,0.5306737801718021,11.264642661744752,2.768675121308754,2.244656157445794
0,1,0.25,0.25,150,500,0.5021985651469567,0.44583333333333336,39.83923087073699,0.05636523181362335,0.8124652159012273,9.806999756056094,2.3538891074842763,2.209513571398633
0,1,0.25,0.25,151,200,0.4799814857671835,0.44583333333333336,46.07205624500963,0.034148152433850165,0.9547341255919922,9.651285108603863,2.4736853717633123,2.240050310454651
0,1,0.25,0.25,151,300,0.4975700069428373,0.4548611111111111,63.82587890730071,0.04270889583172621,1.853317884449594,6.887742188518942,1.5693905959200551,1.5316087951577195
0,1,0.25,0.25,151,400,0.5144642443878732,0.45208333333333334,61.93757749306072,0.062380911054539856,1.6182744727409815,7.654767906973511,1.5841881003888454,1.526143211302426
0,1,0.25,0.25,151,500,0.531358481832909,0.45625,73.69177922698442,0.07510848183290902,2.4211017087792333,6.087458363254079,1.371220587763843,1.3810938209195915
0,1,0.25,0.25,152,400,0.5186299467715807,0.42569444444444443,32.3970776445256,0.09293550232713627,0.5838854172586188,11.097066885702354,3.133448991881809,2.37765671714933
0,1,0.25,0.25,152,500,0.5285813469104373,0.42569444444444443,33.62463512016958,0.10288690246599291,0.5911669634327191,11.375681389542468,4.311340163184007,3.06146927815764
